operation_id,primitive_type,placement_config,start_time_ns,end_time_ns,latency_ns,tier_path,num_tier_crossings,was_exception,exception_type
200,2,unknown,714016176,714026853,10677,S,1,0,0
201,2,unknown,714033838,714044514,10676,S,1,0,0
202,2,unknown,714051499,714062175,10676,S,1,0,0
203,2,unknown,714069159,714088359,19200,S,1,0,0
204,2,unknown,714095708,714106385,10677,S,1,0,0
205,2,unknown,714113370,714124046,10676,S,1,0,0
206,2,unknown,714131030,714141707,10677,S,1,0,0
207,2,unknown,714148692,714159368,10676,S,1,0,0
208,2,unknown,714166353,714177029,10676,S,1,0,0
209,2,unknown,714184013,714194690,10677,S,1,0,0
210,2,unknown,714201674,714212351,10677,S,1,0,0
211,2,unknown,714219336,714230012,10676,S,1,0,0
212,2,unknown,714236996,714247672,10676,S,1,0,0
213,2,unknown,714254656,714265333,10677,S,1,0,0
214,2,unknown,714272318,714282994,10676,S,1,0,0
215,2,unknown,714289978,714300655,10677,S,1,0,0
216,2,unknown,714307639,714318316,10677,S,1,0,0
217,2,unknown,714325300,714335977,10677,S,1,0,0
218,2,unknown,714342961,714353638,10677,S,1,0,0
219,2,unknown,714360623,714371299,10676,S,1,0,0
220,2,unknown,714378283,714388959,10676,S,1,0,0
221,2,unknown,714395943,714406620,10677,S,1,0,0
222,2,unknown,714413605,714424281,10676,S,1,0,0
223,2,unknown,714431265,714441942,10677,S,1,0,0
224,2,unknown,714448926,714460081,11155,S,1,0,0
225,2,unknown,714467065,714477742,10677,S,1,0,0
226,2,unknown,714484726,714495403,10677,S,1,0,0
227,2,unknown,714502388,714513064,10676,S,1,0,0
228,2,unknown,714520048,714530724,10676,S,1,0,0
229,2,unknown,714537708,714548385,10677,S,1,0,0
230,2,unknown,714555370,714566046,10676,S,1,0,0
231,2,unknown,714573030,714583707,10677,S,1,0,0
232,2,unknown,714590691,714601368,10677,S,1,0,0
233,2,unknown,714608353,714619029,10676,S,1,0,0
234,2,unknown,714626014,714636690,10676,S,1,0,0
235,2,unknown,714643674,714654351,10677,S,1,0,0
236,2,unknown,714661336,714672012,10676,S,1,0,0
237,2,unknown,714678997,714689941,10944,S,1,0,0
238,2,unknown,714696925,714707602,10677,S,1,0,0
239,2,unknown,714714587,714725263,10676,S,1,0,0
240,2,unknown,714732248,714742924,10676,S,1,0,0
241,2,unknown,714749908,714760583,10675,S,1,0,0
242,2,unknown,714767559,714778233,10674,S,1,0,0
243,2,unknown,714785209,714795883,10674,S,1,0,0
244,2,unknown,714802859,714813533,10674,S,1,0,0
245,2,unknown,714820509,714831183,10674,S,1,0,0
246,2,unknown,714838159,714848833,10674,S,1,0,0
247,2,unknown,714855809,714866483,10674,S,1,0,0
248,2,unknown,714873459,714884133,10674,S,1,0,0
249,2,unknown,714891109,714901783,10674,S,1,0,0
250,2,unknown,714908759,714919433,10674,S,1,0,0
251,2,unknown,714926409,714937084,10675,S,1,0,0
252,2,unknown,714944060,714954734,10674,S,1,0,0
253,2,unknown,714961710,714972385,10675,S,1,0,0
254,2,unknown,714979361,714990037,10676,S,1,0,0
255,2,unknown,714997012,715007696,10684,S,1,0,0
256,2,unknown,715014672,715025824,11152,S,1,0,0
257,2,unknown,715035704,715046390,10686,S,1,0,0
258,2,unknown,715053365,715064041,10676,S,1,0,0
259,2,unknown,715071016,715088810,17794,S,1,0,0
260,2,unknown,715096439,715107115,10676,S,1,0,0
261,2,unknown,715114099,715124776,10677,S,1,0,0
262,2,unknown,715131761,715142437,10676,S,1,0,0
263,2,unknown,715149422,715160098,10676,S,1,0,0
264,2,unknown,715167082,715177759,10677,S,1,0,0
265,2,unknown,715184743,715195420,10677,S,1,0,0
266,2,unknown,715202405,715213081,10676,S,1,0,0
267,2,unknown,715220065,715230742,10677,S,1,0,0
268,2,unknown,715237727,715248403,10676,S,1,0,0
269,2,unknown,715255388,715266064,10676,S,1,0,0
270,2,unknown,715273048,715283725,10677,S,1,0,0
271,2,unknown,715290709,715301386,10677,S,1,0,0
272,2,unknown,715308371,715319047,10676,S,1,0,0
273,2,unknown,715326032,715336708,10676,S,1,0,0
274,2,unknown,715343692,715354369,10677,S,1,0,0
275,2,unknown,715361354,715372030,10676,S,1,0,0
276,2,unknown,715379014,715389690,10676,S,1,0,0
277,2,unknown,715396674,715407351,10677,S,1,0,0
278,2,unknown,715414336,715425012,10676,S,1,0,0
279,2,unknown,715431997,715442673,10676,S,1,0,0
280,2,unknown,715449657,715460334,10677,S,1,0,0
281,2,unknown,715467318,715477995,10677,S,1,0,0
282,2,unknown,715484980,715495656,10676,S,1,0,0
283,2,unknown,715502640,715513317,10677,S,1,0,0
284,2,unknown,715520302,715530978,10676,S,1,0,0
285,2,unknown,715537963,715548639,10676,S,1,0,0
286,2,unknown,715555623,715566300,10677,S,1,0,0
287,2,unknown,715573284,715583961,10677,S,1,0,0
288,2,unknown,715590946,715602100,11154,S,1,0,0
289,2,unknown,715609084,715619761,10677,S,1,0,0
290,2,unknown,715626746,715637422,10676,S,1,0,0
291,2,unknown,715644407,715655083,10676,S,1,0,0
292,2,unknown,715662067,715672743,10676,S,1,0,0
293,2,unknown,715679727,715690642,10915,S,1,0,0
294,2,unknown,715697626,715708303,10677,S,1,0,0
295,2,unknown,715715288,715725964,10676,S,1,0,0
296,2,unknown,715732948,715743624,10676,S,1,0,0
297,2,unknown,715750608,715761285,10677,S,1,0,0
298,2,unknown,715768270,715778946,10676,S,1,0,0
299,2,unknown,715785931,715796607,10676,S,1,0,0
300,2,unknown,715803591,715814268,10677,S,1,0,0
301,2,unknown,715821252,715831929,10677,S,1,0,0
302,2,unknown,715838914,715849590,10676,S,1,0,0
303,2,unknown,715856575,715867251,10676,S,1,0,0
304,2,unknown,715874235,715884912,10677,S,1,0,0
305,2,unknown,715891896,715902573,10677,S,1,0,0
306,2,unknown,715909558,715920234,10676,S,1,0,0
307,2,unknown,715927218,715937895,10677,S,1,0,0
308,2,unknown,715944880,715955556,10676,S,1,0,0
309,2,unknown,715962541,715973217,10676,S,1,0,0
310,2,unknown,715980201,715990878,10677,S,1,0,0
311,2,unknown,715997862,716008539,10677,S,1,0,0
312,2,unknown,716015524,716026200,10676,S,1,0,0
313,2,unknown,716033185,716043861,10676,S,1,0,0
314,2,unknown,716050845,716061522,10677,S,1,0,0
315,2,unknown,716068507,716087584,19077,S,1,0,0
316,2,unknown,716094933,716105609,10676,S,1,0,0
317,2,unknown,716112594,716123270,10676,S,1,0,0
318,2,unknown,716130254,716140931,10677,S,1,0,0
319,2,unknown,716147916,716158592,10676,S,1,0,0
320,2,unknown,716165576,716176729,11153,S,1,0,0
321,2,unknown,716183714,716194390,10676,S,1,0,0
322,2,unknown,716201374,716212051,10677,S,1,0,0
323,2,unknown,716219035,716229712,10677,S,1,0,0
324,2,unknown,716236697,716247373,10676,S,1,0,0
325,2,unknown,716254358,716265034,10676,S,1,0,0
326,2,unknown,716272018,716282695,10677,S,1,0,0
327,2,unknown,716289680,716300356,10676,S,1,0,0
328,2,unknown,716307340,716318016,10676,S,1,0,0
329,2,unknown,716325000,716335677,10677,S,1,0,0
330,2,unknown,716342662,716353338,10676,S,1,0,0
331,2,unknown,716360323,716370999,10676,S,1,0,0
332,2,unknown,716377983,716388660,10677,S,1,0,0
333,2,unknown,716395644,716406321,10677,S,1,0,0
334,2,unknown,716413306,716423982,10676,S,1,0,0
335,2,unknown,716430966,716441643,10677,S,1,0,0
336,2,unknown,716448628,716459304,10676,S,1,0,0
337,2,unknown,716466289,716476965,10676,S,1,0,0
338,2,unknown,716483949,716494626,10677,S,1,0,0
339,2,unknown,716501610,716512287,10677,S,1,0,0
340,2,unknown,716519272,716529948,10676,S,1,0,0
341,2,unknown,716536933,716547609,10676,S,1,0,0
342,2,unknown,716557513,716568190,10677,S,1,0,0
343,2,unknown,716575175,716585851,10676,S,1,0,0
344,2,unknown,716592835,716603511,10676,S,1,0,0
345,2,unknown,716610495,716621172,10677,S,1,0,0
346,2,unknown,716628157,716638833,10676,S,1,0,0
347,2,unknown,716645818,716656494,10676,S,1,0,0
348,2,unknown,716663478,716674155,10677,S,1,0,0
349,2,unknown,716681139,716692068,10929,S,1,0,0
350,2,unknown,716699052,716709729,10677,S,1,0,0
351,2,unknown,716716713,716727390,10677,S,1,0,0
352,2,unknown,716734375,716745529,11154,S,1,0,0
353,2,unknown,716752548,716763224,10676,S,1,0,0
354,2,unknown,716770199,716780875,10676,S,1,0,0
355,2,unknown,716787850,716798525,10675,S,1,0,0
356,2,unknown,716805501,716816176,10675,S,1,0,0
357,2,unknown,716823151,716833826,10675,S,1,0,0
358,2,unknown,716840802,716851476,10674,S,1,0,0
359,2,unknown,716858452,716869126,10674,S,1,0,0
360,2,unknown,716876102,716886809,10707,S,1,0,0
361,2,unknown,716893785,716904459,10674,S,1,0,0
362,2,unknown,716911435,716922109,10674,S,1,0,0
363,2,unknown,716929085,716939759,10674,S,1,0,0
364,2,unknown,716946735,716957409,10674,S,1,0,0
365,2,unknown,716964383,716975059,10676,S,1,0,0
366,2,unknown,716982034,716992710,10676,S,1,0,0
367,2,unknown,716999685,717010360,10675,S,1,0,0
368,2,unknown,717017336,717028011,10675,S,1,0,0
369,2,unknown,717034986,717045661,10675,S,1,0,0
370,2,unknown,717052637,717063311,10674,S,1,0,0
371,2,unknown,717070287,717080975,10688,S,1,0,0
372,2,unknown,717088793,717099469,10676,S,1,0,0
373,2,unknown,717106454,717117130,10676,S,1,0,0
374,2,unknown,717124414,717135090,10676,S,1,0,0
375,2,unknown,717142075,717152751,10676,S,1,0,0
376,2,unknown,717159735,717170863,11128,S,1,0,0
377,2,unknown,717177847,717188524,10677,S,1,0,0
378,2,unknown,717195509,717206185,10676,S,1,0,0
379,2,unknown,717213170,717223846,10676,S,1,0,0
380,2,unknown,717230830,717241507,10677,S,1,0,0
381,2,unknown,717248491,717259620,11129,S,1,0,0
382,2,unknown,717266901,717277586,10685,S,1,0,0
383,2,unknown,717284571,717295247,10676,S,1,0,0
384,2,unknown,717302231,717313396,11165,S,1,0,0
385,2,unknown,717320380,717331057,10677,S,1,0,0
386,2,unknown,717338042,717349170,11128,S,1,0,0
387,2,unknown,717356155,717366831,10676,S,1,0,0
388,2,unknown,717373815,717384491,10676,S,1,0,0
389,2,unknown,717391475,717402152,10677,S,1,0,0
390,2,unknown,717409433,717420109,10676,S,1,0,0
391,2,unknown,717427093,717438221,11128,S,1,0,0
392,2,unknown,717445205,717455881,10676,S,1,0,0
393,2,unknown,717462865,717473542,10677,S,1,0,0
394,2,unknown,717480527,717491203,10676,S,1,0,0
395,2,unknown,717498187,717508864,10677,S,1,0,0
396,2,unknown,717515848,717526976,11128,S,1,0,0
397,2,unknown,717533960,717544637,10677,S,1,0,0
398,2,unknown,717551918,717562594,10676,S,1,0,0
399,2,unknown,717569578,717580255,10677,S,1,0,0
400,2,unknown,717587239,717597916,10677,S,1,0,0
401,2,unknown,717604901,717618415,13514,S,1,0,0
402,2,unknown,717625399,717636076,10677,S,1,0,0
403,2,unknown,717643061,717653737,10676,S,1,0,0
404,2,unknown,717660721,717671397,10676,S,1,0,0
405,2,unknown,717678381,717689058,10677,S,1,0,0
406,2,unknown,717696339,717707467,11128,S,1,0,0
407,2,unknown,717714452,717725128,10676,S,1,0,0
408,2,unknown,717732112,717742788,10676,S,1,0,0
409,2,unknown,717749772,717760449,10677,S,1,0,0
410,2,unknown,717767434,717778110,10676,S,1,0,0
411,2,unknown,717785094,717796222,11128,S,1,0,0
412,2,unknown,717803206,717813882,10676,S,1,0,0
413,2,unknown,717820866,717831543,10677,S,1,0,0
414,2,unknown,717838824,717849500,10676,S,1,0,0
415,2,unknown,717856484,717867161,10677,S,1,0,0
416,2,unknown,717874145,717885750,11605,S,1,0,0
417,2,unknown,717892735,717903411,10676,S,1,0,0
418,2,unknown,717910395,717921072,10677,S,1,0,0
419,2,unknown,717928057,717938733,10676,S,1,0,0
420,2,unknown,717945718,717956394,10676,S,1,0,0
421,2,unknown,717963379,717974507,11128,S,1,0,0
422,2,unknown,717981788,717992464,10676,S,1,0,0
